symbol	n_wheels	wheels	sos
ztrsm_iltncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iltncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iltncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iltucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iltucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iltucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iltucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iltucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iunucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_iutucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LC_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LC_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LC_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LC_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LC_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LN_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LN_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LN_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LN_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LN_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LR_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LR_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LR_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LR_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LR_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LT_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LT_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LT_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LT_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_LT_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RC_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RC_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RC_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RC_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RC_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RN_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RN_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RN_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RN_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RN_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RR_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RR_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RR_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RR_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RR_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RT_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RT_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RT_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RT_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_kernel_RT_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_olnucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_oltucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_ounucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsm_outucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_CLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_CLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_CUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_CUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_NLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_NLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_NUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_NUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_RLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_RLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_RUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_RUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_TLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_TLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_TUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrsv_TUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrti2_LN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrti2_LU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrti2_UN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrti2_UU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_LN_parallel	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_LN_single	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_LU_parallel	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_LU_single	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_UN_parallel	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_UN_single	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_UU_parallel	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtri_UU_single	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtrs_LCN_parallel	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtrs_LCN_single	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtrs_LCU_parallel	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
ztrtrs_LCU_single	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
